timestamp	hook_event_type	blocked	exit_code	classification	reason
2026-09-08T05:06:03.271111	PreToolUse	False	0		
2026-09-08T05:06:03.290537	PreToolUse	False	0		
2026-09-08T05:06:03.309369	PreToolUse	False	0		
2026-09-08T05:07:22.177943	PreToolUse	False	0		
2026-09-08T05:07:22.203571	PreToolUse	False	0		
2026-09-08T05:07:22.229068	PreToolUse	False	0		
2026-09-08T05:07:30.832265	PreToolUse	False	0		
2026-09-08T05:07:30.858233	PreToolUse	False	0		
2026-09-08T05:07:30.883745	PreToolUse	False	0		
2026-09-08T05:09:03.876535	PreToolUse	False	0		
2026-09-08T05:09:03.904805	PreToolUse	False	0		
2026-09-08T05:09:03.930918	PreToolUse	False	0		
2026-09-08T05:09:27.220419	PreToolUse	False	0		
2026-09-08T05:09:27.249055	PreToolUse	False	0		
2026-09-08T05:09:27.275061	PreToolUse	False	0		
2026-09-08T05:10:40.825124	PreToolUse	False	0		
2026-09-08T05:10:40.850289	PreToolUse	False	0		
2026-09-08T05:10:40.876821	PreToolUse	False	0		
2026-09-08T05:10:50.526786	PreToolUse	False	0		
2026-09-08T05:10:50.555557	PreToolUse	False	0		
2026-09-08T05:10:50.581698	PreToolUse	False	0		
2026-09-08T05:12:01.522772	PreToolUse	False	0		
2026-09-08T05:12:01.552160	PreToolUse	False	0		
2026-09-08T05:12:01.579077	PreToolUse	False	0		
2026-09-08T05:12:12.001122	PreToolUse	False	0		
2026-09-08T05:12:12.041409	PreToolUse	False	0		
2026-09-08T05:12:12.068092	PreToolUse	False	0		
2026-09-08T05:13:16.362664	PreToolUse	False	0		
2026-09-08T05:13:16.391970	PreToolUse	False	0		
2026-09-08T05:13:16.418507	PreToolUse	False	0		
2026-09-08T05:13:26.072394	PreToolUse	False	0		
2026-09-08T05:13:26.098961	PreToolUse	False	0		
2026-09-08T05:13:26.125806	PreToolUse	False	0		
2026-09-08T05:14:52.804728	PreToolUse	True	2	inline_write	{"decision": "deny", "reason": "Derived projections are regenerated by the pipeline; edit design inputs (graph.json / profiles) instead. Pipeline output options and the fail-closed stop report are permitted. [denied: inline_write: dumps evidence]"} |  
2026-09-08T05:16:00.367431	PreToolUse	False	0		
2026-09-08T05:16:00.397304	PreToolUse	False	0		
2026-09-08T05:16:00.424656	PreToolUse	False	0		
2026-09-08T05:16:52.020417	PreToolUse	False	0		
2026-09-08T05:16:52.867597	PostToolUse	False	0		 
2026-09-08T05:16:52.898034	PostToolUse	False	0		Rationale validation target: /home/openhands/workspace/project/02b1455cf4404f9890fbf22cec339cf1/fixtures/golden-design-1/graph.json | Rationale validation revision: r1 | Rationale coverage: pass (diagnostic only; this is not an L1 gate pass) |  
2026-09-08T05:17:30.387155	PreToolUse	False	0		
2026-09-08T05:17:30.417473	PreToolUse	False	0		
2026-09-08T05:17:30.445243	PreToolUse	False	0		
2026-09-08T05:18:20.579824	PreToolUse	False	0		
2026-09-08T05:18:20.610790	PreToolUse	False	0		
2026-09-08T05:18:20.639395	PreToolUse	False	0		
2026-09-08T05:19:11.869680	PreToolUse	False	0		
2026-09-08T05:19:11.900683	PreToolUse	False	0		
2026-09-08T05:19:11.929091	PreToolUse	False	0		
2026-09-08T05:20:17.422376	PreToolUse	False	0		
2026-09-08T05:20:17.453617	PreToolUse	False	0		
2026-09-08T05:20:17.482189	PreToolUse	False	0		
2026-09-08T05:21:27.278147	PreToolUse	False	0		
2026-09-08T05:21:28.115965	PostToolUse	False	0		 
2026-09-08T05:21:28.148159	PostToolUse	False	0		Rationale validation target: /home/openhands/workspace/project/02b1455cf4404f9890fbf22cec339cf1/fixtures/golden-design-1/graph.json | Rationale validation revision: r1 | Rationale coverage: pass (diagnostic only; this is not an L1 gate pass) |  
2026-09-08T05:22:32.304418	PreToolUse	False	0		
2026-09-08T05:22:32.336053	PreToolUse	False	0		
2026-09-08T05:22:32.365398	PreToolUse	False	0		
2026-09-08T05:23:34.551253	PreToolUse	False	0		
2026-09-08T05:23:34.583001	PreToolUse	False	0		
2026-09-08T05:23:34.612000	PreToolUse	False	0		
2026-09-08T05:25:36.792897	PreToolUse	False	0		
2026-09-08T05:25:36.824696	PreToolUse	False	0		
2026-09-08T05:25:36.853682	PreToolUse	False	0		
2026-09-08T05:26:36.136994	PreToolUse	False	0		
2026-09-08T05:26:36.166411	PreToolUse	False	0		
2026-09-08T05:26:36.195924	PreToolUse	False	0		
2026-09-08T05:29:26.282543	PreToolUse	False	0		
2026-09-08T05:29:26.326665	PreToolUse	False	0		
2026-09-08T05:29:26.361990	PreToolUse	False	0		
